Strategy_no,From_time,To_time,no_preds,Accuracy,p_val,, 0_min_low,, 0_indicator,, 0_threshold_high,, 0_direction,, 0_max_high,, 0_threshold_low,, 1_min_low,, 1_indicator,, 1_threshold_high,, 1_direction,, 1_max_high,, 1_threshold_low
,2005-01-01 00:00:00, 2005-12-31 23:59:59,18,0.6666666667,0.2378845215, 0_min_low,-500, 0_indicator, CDL3STARSINSOUT_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,114,0.4122807018,0.0746925301, 0_min_low,-500, 0_indicator, CDL3STARSINSOUT_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2468,0.4923014587,0.4564103245, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2468,0.5072933549,0.4811143053, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,328,0.4695121951,0.2941204542, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,645,0.5829457364,2.88082726336E-05, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,797,0.5533249686,0.0029024439, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,125,0.496,1, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,233,0.4849785408,0.6943539508, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1148,0.4590592334,0.0060305976, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,962,0.472972973,0.1000629019, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,18,0.6666666667,0.2378845215, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,114,0.4122807018,0.0746925301, 0_min_low,-500, 0_indicator, CDLABANDONEDBAB_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,3049,0.5037717284,0.6903254547, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,3049,0.4962282716,0.6903254547, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,14,0,0.0001220703, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,345,0.3884057971,3.99895168798E-05, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,439,0.5216400911,0.3903129934, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,390,0.5615384615,0.0172039008, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,66,0.5757575758,0.2678116648, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,802,0.5635910224,0.00035589, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,971,0.5097837281,0.563524495, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,149,0.4161073826,0.048915157, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,299,0.4816053512,0.5631244613, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1427,0.4856341976,0.2896496452, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1174,0.4667802385,0.0245810151, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,56,0.625,0.0814268146, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,38,0.8157894737,0.000116167, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,45,0.1555555556,3.1213096463E-06, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,160,0.4125,0.0324740914, 0_min_low,-500, 0_indicator, CDLADVANCEBLOC_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,7459,0.524601153,2.24911178354E-05, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,7459,0.4752647808,2.02806883747E-05, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2053,0.4817340477,0.1024053804, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,840,0.5011904762,0.9724785593, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,727,0.5873452545,2.80827531613E-06, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,205,0.5365853659,0.3281819596, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1322,0.480332829,0.1606907795, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2710,0.4948339483,0.6040090272, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2715,0.549907919,0.000000215, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1686,0.4887307236,0.3675396803, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,775,0.464516129,0.0523415154, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,311,0.5241157556,0.4273191327, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2644,0.5272314675,0.0054088572, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,3729,0.460713328,1.71764219828E-06, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,18,0.6111111111,0.480682373, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,72,0.6388888889,0.0244609073, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,232,0.5905172414,0.0069781108, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,271,0.4022140221,0.0015369646, 0_min_low,-500, 0_indicator, CDLBELTHOL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,6556,0.4906955461,0.1350658465, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,6556,0.5091519219,0.1416382564, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1731,0.4234546505,2.0513962289E-10, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,636,0.5235849057,0.25015495, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,447,0.6465324385,5.92820007216E-10, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,422,0.5,1, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1021,0.486777669,0.4158338682, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2171,0.5403040074,0.0001867871, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI_D, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2240,0.5366071429,0.0005702195, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,1621,0.5311536089,0.0129764714, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,587,0.538330494,0.0692680251, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,387,0.5064599483,0.8389089249, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2442,0.4651924652,0.00062356, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,3140,0.4984076433,0.8724023641, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,50, 1_direction, long_above_high, 1_max_high,70, 1_threshold_low,50
,2005-01-01 00:00:00, 2005-12-31 23:59:59,56,0.7678571429,7.33321839695E-05, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,57,0.6842105263,0.0075081755, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,5, 1_direction, long_below_low, 1_max_high,10, 1_threshold_low,-5
,2005-01-01 00:00:00, 2005-12-31 23:59:59,152,0.3026315789,1.25730942188E-06, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,286,0.5,1, 0_min_low,-500, 0_indicator, CDLCLOSINGMARUBOZ_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,-10, 1_indicator, 21d_over_200d_ma_normbyvol_D, 1_threshold_high,2, 1_direction, short_below_low, 1_max_high,10, 1_threshold_low,-2
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2854,0.4968465312,0.7503274762, 0_min_low,-500, 0_indicator, CDLCONCEALBABYSWAL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,2854,0.5028030834,0.7788858802, 0_min_low,-500, 0_indicator, CDLCONCEALBABYSWAL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5,,,,,,,,,,,,
,2005-01-01 00:00:00, 2005-12-31 23:59:59,359,0.4540389972,0.0911001985, 0_min_low,-500, 0_indicator, CDLCONCEALBABYSWAL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,0, 1_indicator, RSI_D, 1_threshold_high,70, 1_direction, long_below_low, 1_max_high,100, 1_threshold_low,30
,2005-01-01 00:00:00, 2005-12-31 23:59:59,802,0.5872817955,8.64704561479E-07, 0_min_low,-500, 0_indicator, CDLCONCEALBABYSWAL_D, 0_threshold_high,0.5, 0_direction, long_below_low, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
,2005-01-01 00:00:00, 2005-12-31 23:59:59,865,0.5479768786,0.0052722901, 0_min_low,-500, 0_indicator, CDLCONCEALBABYSWAL_D, 0_threshold_high,0.5, 0_direction, long_above_high, 0_max_high,500, 0_threshold_low,-0.5, 1_min_low,30, 1_indicator, RSI, 1_threshold_high,55, 1_direction, long_below_low, 1_max_high,70, 1_threshold_low,45
